"LeBron James_CLE","DeMarcus Cousins_NO","Giannis Antetokounmpo_MIL","Anthony Davis_NO","Kevin Durant_GS","Stephen Curry_GS","Andre Drummond_DET","Victor Oladipo_IND","Kyrie Irving_BOS","Kevin Love_CLE","Nikola Jokic_DEN","Dennis Schroder_ATL","Aaron Gordon_ORL","Kristaps Porzingis_NY","Karl-Anthony Towns_MIN","LaMarcus Aldridge_SA","Marc Gasol_MEM","Blake Griffin_LAC","Draymond Green_GS","Kemba Walker_CHA","Kawhi Leonard_SA","Tyreke Evans_MEM","Jimmy Butler_MIN","Nikola Vucevic_ORL","Hassan Whiteside_MIA","Al Horford_BOS","Klay Thompson_GS","Dwight Howard_CHA","Lou Williams_LAC","DeAndre Jordan_LAC","Will Barton_DEN","Tim Hardaway_NY","Andrew Wiggins_MIN","Khris Middleton_MIL","Jeff Teague_MIN","Eric Bledsoe_MIL","Jrue Holiday_NO","Isaiah Thomas_CLE","Elfrid Payton_ORL","Mike Conley_MEM","Enes Kanter_NY","Paul Millsap_DEN","Harrison Barnes_DAL","Myles Turner_IND","Taj Gibson_MIN","Tobias Harris_DET","Goran Dragic_MIA","Kris Dunn_CHI","Darren Collison_IND","Evan Fournier_ORL","Austin Rivers_LAC","Reggie Jackson_DET","Gary Harris_DEN","Thaddeus Young_IND","Jayson Tatum_BOS","Lauri Markkanen_CHI","Justin Holiday_CHI","Dwyane Wade_CLE","Jaylen Brown_BOS","John Collins_ATL","Nicolas Batum_CHA","Pau Gasol_SA","Robin Lopez_CHI","Dion Waiters_MIA","Jeremy Lamb_CHA","Danilo Gallinari_LAC","Rajon Rondo_NO","James Johnson_MIA","Kent Bazemore_ATL","Taurean Prince_ATL","Dennis Smith_DAL","Zach Randolph_SAC","JaMychal Green_MEM","Marcus Smart_BOS","Denzel Valentine_CHI","Domantas Sabonis_IND","Willie Cauley-Stein_SAC","Dewayne Dedmon_ATL","Jonathon Simmons_ORL","Courtney Lee_NY","Jabari Parker_MIL","Kyle Anderson_SA","Rudy Gay_SA","Avery Bradley_DET","Jamal Murray_DEN","Kenneth Faried_DEN","Nikola Mirotic_CHI","Mario Chalmers_MEM","Bojan Bogdanovic_IND","Ersan Ilyasova_ATL","Marcus Morris_BOS","Bobby Portis_CHI","Zach LaVine_CHI","Buddy Hield_SAC","Malcolm Brogdon_MIL","Mason Plumlee_DEN","Kelly Olynyk_MIA","De'Aaron Fox_SAC","John Henson_MIL","Danny Green_SA","JJ Barea_DAL","Wilson Chandler_DEN","Josh Richardson_MIA","Dirk Nowitzki_DAL","Jerian Grant_CHI","Lance Stephenson_IND","Shaun Livingston_GS","Wesley Johnson_LAC","Wesley Matthews_DAL","Marco Belinelli_ATL","Michael Beasley_NY","Michael Kidd-Gilchrist_CHA","E'Twaun Moore_NO","Seth Curry_DAL","Jeff Green_CLE","Kyle O'Quinn_NY","Andre Iguodala_GS","Ish Smith_DET","Patty Mills_SA","Terry Rozier_BOS","JR Smith_CLE","Garrett Temple_SAC","Jarrett Jack_NY","Darius Miller_NO","Bam Adebayo_MIA","David Nwaba_CHI","George Hill_SAC","Dillon Brooks_MEM","Malik Monk_CHA","Frank Kaminsky_CHA","Tyler Johnson_MIA","Justise Winslow_MIA","Dwight Powell_DAL","Glenn Robinson III_IND","Tristan Thompson_CLE","Bogdan Bogdanovic_SAC","Luke Babbitt_ATL","DeAndre' Bembry_ATL","DJ Augustin_ORL","Chandler Parsons_MEM","James Ennis III_MEM","Milos Teodosic_LAC","Montrezl Harrell_LAC","Gorgui Dieng_MIN","Tony Snell_MIL","Emmanuel Mudiay_DEN","Devin Harris_DAL","Yogi Ferrell_DAL","Derrick Rose_CLE","Frank Mason III_SAC","Jae Crowder_CLE","Terrence Ross_ORL","Michael Carter-Williams_CHA","Marvin Williams_CHA","Patrick McCaw_GS","Nick Young_GS","Tyus Jones_MIN","Thon Maker_MIL","Stanley Johnson_DET","Trey Lyles_DEN","Juancho Hernangomez_DEN","Tony Parker_SA","Wayne Ellington_MIA","Manu Ginobili_SA","Daniel Theis_BOS","Aron Baynes_BOS","Kyle Korver_CLE","Malcolm Delaney_ATL","Miles Plumlee_ATL","Guillermo Hernangomez_NY","Damyean Dotson_NY","Cody Zeller_CHA","David West_GS","Dante Cunningham_NO","Cory Joseph_IND","Paul Zipser_CHI","Iman Shumpert_CLE","Jonathan Isaac_ORL","Mike Muscala_ATL","Ben McLemore_MEM","Frank Ntilikina_NY","Andrew Harrison_MEM","Doug McDermott_NY","Jamal Crawford_MIN","Nemanja Bjelica_MIN","Shabazz Muhammad_MIN","DeAndre Liggins_MIL","Bryn Forbes_SA","Dejounte Murray_SA","Al Jefferson_IND","Skal Labissiere_SAC","Channing Frye_CLE","Arron Afflalo_ORL","Jarell Martin_MEM","Omri Casspi_GS","Sam Dekker_LAC","Anthony Tolliver_DET","Jameer Nelson_NO","Brandon Paul_SA","Kosta Koufos_SAC","Justin Jackson_SAC","Mario Hezonja_ORL","Bismack Biyombo_ORL","Isaiah Taylor_ATL","Tyler Cavanaugh_ATL","Brandan Wright_MEM","Joakim Noah_NY","Dwayne Bacon_CHA","Zaza Pachulia_GS","Jordan Bell_GS","Luke Kennard_DET","Maxi Kleber_DAL","Shane Larkin_BOS","Semi Ojeleye_BOS","Ante Zizic_CLE","Shelvin Mack_ORL","Deyonta Davis_MEM","Lance Thomas_NY","Sindarius Thornwell_LAC","Jamil Wilson_LAC","Matthew Dellavedova_MIL","Mirza Teletovic_MIL","Ian Clark_NO","Salah Mejri_DAL","Antonio Blakeney_CHI","Marreese Speights_ORL","Ramon Sessions_NY","Langston Galloway_DET","Tony Allen_NO","Nerlens Noel_DAL","Antonius Cleveland_DAL","Josh McRoberts_DAL","Jeff Withey_DAL","Johnathan Motley_DAL","Dorian Finney-Smith_DAL","Abdel Nader_BOS","Guerschon Yabusele_BOS","Kadeem Allen_BOS","Gordon Hayward_BOS","Jabari Bird_BOS","Edmond Sumner_IND","TJ Leaf_IND","Alex Poythress_IND","Ike Anigbogu_IND","Joe Young_IND","Damien Wilkins_IND","Cristiano Felicio_CHI","Quincy Pondexter_CHI","Ryan Arcidiacono_CHI","Kay Felder_CHI","Cameron Payne_CHI","Jack Cooley_SAC","Vince Carter_SAC","Malachi Richardson_SAC","Jakarr Sampson_SAC","Harry Giles_SAC","Georgios Papagiannis_SAC","Cedi Osman_CLE","John Holland_CLE","Jose Calderon_CLE","London Perrantes_CLE","Khem Birch_ORL","Wes Iwundu_ORL","Adreian Payne_ORL","Jamel Artis_ORL","Nicolas Brussino_ATL","Tyler Dorsey_ATL","Josh Magette_ATL","Wayne Selden_MEM","Kobi Simmons_MEM","Vince Hunter_MEM","Ivan Rabb_MEM","Isaiah Hicks_NY","Ron Baker_NY","Luke Kornet_NY","Marcus Paige_CHA","Mangok Mathiang_CHA","Johnny O'Bryant III_CHA","Julyan Stone_CHA","Treveon Graham_CHA","JaVale McGee_GS","Quinn Cook_GS","Chris Boucher_GS","Damian Jones_GS","Kevon Looney_GS","Patrick Beverley_LAC","Aaron Brooks_MIN","Marcus Georges-Hunt_MIN","Justin Patton_MIN","Anthony Brown_MIN","Cole Aldrich_MIN","Jawun Evans_LAC","Brice Johnson_LAC","CJ Williams_LAC","Willie Reed_LAC","Joel Bolomboy_MIL","DJ Wilson_MIL","Jason Terry_MIL","Sterling Brown_MIL","Rashad Vaughn_MIL","Gary Payton II_MIL","Eric Moreland_DET","Jon Leuer_DET","Henry Ellenson_DET","Dwight Buycks_DET","Luis Montero_DET","Reggie Bullock_DET","Boban Marjanovic_DET","Cheick Diallo_NO","Tyler Lydon_DEN","Richard Jefferson_DEN","Malik Beasley_DEN","Torrey Craig_DEN","Darrell Arthur_DEN","Monte Morris_DEN","Omer Asik_NO","Jalen Jones_NO","Solomon Hill_NO","Frank Jackson_NO","Charles Cooke_NO","Alexis Ajinca_NO","Darrun Hilliard_SA","Joffrey Lauvergne_SA","Derrick White_SA","Matt Costello_SA","Davis Bertans_SA","Rodney McGruder_MIA","Okaro White_MIA","Derrick Walton_MIA","Matt Williams_MIA","Jordan Mickey_MIA","AJ Hammons_MIA","Udonis Haslem_MIA"
0,0,0,0,0,0,0,-78.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-51.1979166666667,0,0,0,0,68.7395833333333,0,0,0,0,16.9270833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.5208333333333,0,0,0,0,0,0,0,0,0,0,0,0,45.1770833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67708333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.84375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34.6822916666667,0,0,0,0,246.765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-207.661458333333,0,0,0,-38.2916666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9895833333333,0,0,0,0,95.765625,0,0,0,0,0,0,0,0,-8.921875,0,0,0,0,0,0,0,0,0,0,0,0,0,26.453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.411458333333,0,0,0,0,0,0,0,0,13.8229166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.942708333333,-2.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-230.885416666667,0,0,0,0,0,0,0,0,0,0,-59.9270833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.84375,0,0,0,0,0,0,0,0,0,0,41.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.395833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.41666666666667,0,0,0,0,0,0,0,0,0,0,0,0,-78.9479166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.71875,0,0,0,0,0,0,0,0,20.96875,-9.51041666666667,0,0,0,0,0,0,0,0,0,0,0,0,15.5833333333333,0,0,0,0,0,0,0,0,0,20.0520833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-123.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.75,-103.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4375,0,-69.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.6875,-4.8125,0,0,0,0,0,0,0,0,0,-9.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1875,0,0,-120.6875,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-103.3125,66.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.59375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.84375,0,35.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35.96875,3,0,0,0,0,0,0,0,0,0,5.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.78125,0,0,81.25,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34.0572916666667,0,0,0,0,0,-53.6041666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.3072916666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75.6197916666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,56.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.390625,0,21.8333333333333,0,0,0,13.2604166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-175.458333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.739583333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.28645833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.432291666667,2.609375,0,0,0,0,0,0,0,0,0,104.84375,0,0,0,0,0,19.890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.53125,0,0,0,0,0,0,0,0,0,0,0,0,0,57.140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5989583333333,-18.8385416666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-39.0416666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.2395833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.4947916666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.609375,32.515625,0,0,0,0,0,0,0,0,0,38.3229166666667,0,0,0,0,0,19.1927083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.96875,0,0,0,0,0,0,0,0,0,0,0,0,0,30.734375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77604166666667,-13.828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.2916666666667,0,0,0,0,27.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,11.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.91666666666667,0,-14.9583333333333,0,0,0,0,0,0,0,0,0,0,0,-0.916666666666667,0,0,0,0,0,0,0,0,0,0,0,1.66666666666667,0,0,0,0,0,0,0,0,0,0,11.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-97.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.7291666666667,0,0,0,0,34.6770833333333,0,0,0,0,19.4270833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.1770833333333,0,0,0,0,0,0,0,0,0,0,0,0,42.5208333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1041666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
